Ich	36633.29
Sie	22310.21
das	20313.28
ist	19976.46
du	19943.9
nicht	17470.06
die	16139.02
es	14861.14
und	14470.29
der	11241.11
Was	11046.3
wir	11034.61
zu	9209.93
ein	8584.24
er	8452.3
in	8061.34
mir	6553.92
mit	6445.29
Ja	5980.71
den	5979.21
wie	5972.12
mich	5704.71
auf	5657.66
dass	5579.35
eine	5341.63
so	5300.92
aber	5261.98
hier	5060.71
hat	4825.27
sind	4648.37
dich	4616.24
von	4594.31
haben	4577.94
für	4575.53
wenn	4524.75
war	4412.54
an	4024.73
habe	3777.39
bin	3736.33
nur	3679.75
da	3677.98
noch	3663.49
Nein	3662.98
dir	3653.49
ihr	3594.91
hast	3419.7
einen	3348.79
uns	3331.98
sich	3297.61
dem	3005.83
kann	2960.63
auch	2894.41
gut	2839.84
schon	2828.18
sein	2810.27
jetzt	2795.94
aus	2795.78
ihn	2772.94
als	2772.31
dann	2746.96
mal	2717.94
bist	2693.53
um	2653.49
meine	2639.67
wird	2566.95
im	2517.7
doch	2455.92
mein	2438.95
alles	2312.41
weiß	2262.49
keine	2252.45
oder	2137.05
nach	2038.86
man	2034.88
werden	1971.65
Wo	1913.5
nichts	1913.38
muss	1890.23
Oh	1859.21
will	1813.93
Also	1810.74
mehr	1802.04
etwas	1794.09
immer	1723.73
Warum	1708.26
bei	1691.64
hab	1646.72
bitte	1624.47
wieder	1613.96
Ihnen	1590.3
los	1585.02
machen	1531.36
diese	1529.59
vor	1523.68
können	1497.5
alle	1473.25
sagen	1458.48
zum	1455.49
sehr	1441
gehen	1440.25
denn	1432.1
geht	1389.39
sehen	1388.01
tun	1386.67
Mann	1379.19
euch	1358.6
Wer	1354.66
ihm	1350.84
einem	1344.74
wirklich	1333.79
werde	1323.52
einer	1316.15
deine	1297.18
Danke	1281.23
über	1252.25
Komm	1239.85
Vielleicht	1236.82
einfach	1189.06
soll	1179.85
müssen	1165.91
weg	1155.6
nie	1153.94
wissen	1147.21
kein	1144.77
gibt	1144.22
des	1135.6
Hey	1120.95
tut	1109.57
Leben	1090.32
willst	1079.22
Okay	1075.99
viel	1075.2
würde	1074.02
Zeit	1071.18
weil	1070.91
dein	1048.7
am	1031.06
weißt	1011.77
hatte	1007.83
dieser	1004.65
Nun	994.37
kommt	985.28
Ok	978.58
kommen	970.2
kannst	969.72
heute	962.75
zurück	961.77
damit	953.78
ganz	946.53
ihre	929.72
gesagt	925.43
macht	912.08
wurde	911.22
Leid	905.7
bis	900.63
wollen	887.87
wäre	881.22
wollte	879.29
sicher	868.62
Frau	857.36
lch	828.14
Lass	822.08
Gott	821.61
meinen	820.86
lassen	815.03
Na	803.42
Leute	794.17
genau	779.09
seine	771.88
zur	749.52
zwei	741.96
hätte	736.56
Hallo	731.72
könnte	725.26
Mr	716.96
waren	711.17
klar	691.01
ab	688.06
gerade	680.11
glaube	662.47
Vater	654.79
gesehen	653.02
sollte	652.78
durch	650.69
Tag	649.83
Morgen	649.71
raus	646.32
dieses	645.85
Geld	642.7
gemacht	638.57
schön	631.91
liebe	630.89
Sir	628.92
musst	623.96
keinen	622.98
reden	622.78
sagte	621.95
lhr	620.22
diesen	617.5
wohl	617.43
jemand	616.72
unsere	614.55
ob	608.49
wirst	604.55
Mach	601.64
paar	592.07
passiert	591.64
Hör	589
besser	588.8
anderen	582.11
dachte	580.85
selbst	574.16
gehört	570.34
Mutter	568.96
möchte	566.2
Wieso	564.08
ohne	562.58
her	556.6
Sag	555.45
meiner	552.46
richtig	546.4
Ordnung	540.97
lange	535.77
helfen	531.64
dort	531.01
geben	529.43
Geh	528.56
sieht	528.21
meinem	523.6
diesem	523.49
sei	519.98
finden	517.82
sagt	514.98
gar	514.63
weiter	513.17
gleich	508.52
gute	498.72
vom	497.46
denke	493.25
Nacht	491.44
Ach	487.81
Warte	487.66
deinen	484.98
ins	483.33
Natürlich	476.95
Welt	475.06
davon	474.86
hören	472.93
hin	472.74
Mädchen	471.48
seit	467.97
viele	467.14
sollten	466.44
dafür	463.56
machst	462.7
Recht	459.74
sollen	458.92
zusammen	455.29
schnell	453.48
wegen	450.84
Hause	450.53
Menschen	449.82
bleiben	439.11
essen	438.36
unser	433.99
ganze	432.1
habt	430.25
Angst	429.47
Freund	428.76
tot	425.69
Scheiße	420.92
andere	419.62
unter	418.87
drei	417.38
bringen	409.74
rein	409.31
Haus	406.43
nehmen	403.95
geht's	402.3
eines	400.84
seid	395.29
genug	394.94
brauchen	394.86
getan	393.2
dabei	391.08
Moment	389.98
Verdammt	389.74
stimmt	385.29
Kinder	381.35
Arbeit	381.08
heißt	379.66
Problem	378.52
erst	377.5
Guten	377.22
gegen	376.47
Herr	375.29
Jack	373.32
ihren	371.16
sofort	370.96
glauben	370.72
darf	370.57
Abend	370.01
hatten	363.91
fertig	361.9
niemand	361.9
warten	361.43
Halt	359.42
sonst	358.95
jeder	358.95
steht	357.34
einmal	353.95
bevor	352.89
Junge	351.75
eigentlich	351.43
brauche	350.72
Jahre	350.53
fragen	350.05
Bruder	346.51
Sache	345.33
beim	344.23
mag	343.79
Sohn	341.75
siehst	335.84
konnte	335.49
warst	332.89
halten	332.85
sprechen	332.3
Gib	331.43
daran	326.98
Baby	324.66
sterben	323.75
darüber	323.16
Hilfe	322.93
Wann	322.57
kam	322.49
Kopf	321.82
Familie	320.41
deiner	319.23
gefunden	318.75
deinem	318.63
kennen	318.08
wusste	317.3
He	315.17
Sieh	314.82
vergessen	312.93
dazu	312.61
könnten	312.34
später	312.02
seinen	310.76
lhre	310.68
Kind	306.94
Jahren	306.7
egal	306.47
allein	305.52
Minuten	304.89
töten	303.67
Stadt	303.52
Ende	301.78
beide	301.67
bisschen	301.51
denken	299.34
toll	298.95
gern	298.24
verstehe	297.85
würden	296.78
Dank	295.25
Dinge	295.01
Frage	294.81
jeden	294.34
wahr	292.77
gab	292.22
Namen	292.14
lieber	289.18
all	288.48
Hi	288.28
letzte	288
bekommen	286.7
runter	285.88
Männer	285.72
kleine	283.44
eins	282.06
komme	279.54
Augen	279.26
sehe	278.83
Freunde	278.16
Glück	277.73
Jungs	277.65
mache	276.86
darauf	276.27
sage	275.6
gehe	274.74
meinst	272.14
Auto	271.7
Dr	270.52
Uhr	269.93
weit	269.46
bald	268.16
Art	267.69
Fall	266.78
Film	266.7
Teufel	266.39
draußen	265.88
fahren	265.68
bereit	264.3
hört	263.75
Dad	262.61
einzige	262.37
eure	262.18
echt	260.05
vorbei	259.46
solltest	259.14
verrückt	258.16
Musik	257.88
ganzen	257.57
Vielen	257.21
drin	254.77
Tür	252.88
Name	252.49
hinter	252.41
stehen	250.64
treffen	250.4
sogar	248.95
denkst	248.79
verstanden	248.47
Nimm	248.4
etwa	248.12
ihrer	247.96
spielen	247.69
fast	246.31
ruhig	246.03
wurden	245.95
dran	245.76
arbeiten	245.68
kenne	245.36
Sorgen	243.91
hätten	242.65
jemanden	241.7
verloren	241.66
lang	241.54
seiner	240.99
Kerl	240.4
John	240.01
Deshalb	239.93
Job	239.42
ziemlich	239.26
darum	238.95
Ahnung	238.71
Grund	237.02
äh	236.54
Lasst	235.36
überhaupt	233.08
neue	233.08
Hand	232.65
finde	232.49
Schau	231.07
je	230.76
musste	230.6
Woher	228.99
Frauen	228.67
Idee	228.63
ihrem	228.47
große	228.12
Land	227.69
liegt	227.17
Typ	226.31
spät	225.99
sah	225.52
gekommen	223.43
Geschichte	223.2
Schwester	222.57
Wasser	222.53
seinem	221.54
Spiel	221.39
niemals	221.03
wenig	220.68
Seite	220.52
versucht	220.36
Mom	220.32
anders	220.24
kommst	220.01
Spaß	219.26
keiner	218.91
Ruhe	218.67
kurz	218.39
verstehen	218.32
endlich	218.24
ging	218.2
gerne	217.73
welche	217.57
erste	217.33
braucht	217.1
bestimmt	217.02
versuchen	216.82
lässt	215.13
Tochter	214.58
Jahr	213.79
nett	213
hoch	212.25
bringt	211.74
letzten	211.47
sagst	211.27
dies	211.11
würdest	210.95
Stunden	210.76
bedeutet	209.85
Polizei	209.69
Alter	209.61
erzählt	209.1
Tod	207.41
ersten	207.41
während	207.29
schwer	206.66
eben	206.58
gewesen	206.58
zeigen	206.5
suchen	206.35
Chance	205.64
Ort	205.6
beste	205.44
denen	205.4
oben	204.81
bleibt	204.34
fünf	201.66
Krieg	201.46
Sachen	201.11
holen	200.83
Wahrheit	200.68
gefallen	199.38
glaubst	199.22
zwischen	198.83
Mama	196.78
Schule	196.31
schlecht	196.11
gehst	195.99
kleinen	195.91
Yeah	195.68
Gesicht	195.05
verlassen	195.05
hoffe	194.89
Teil	194.89
Wagen	194.38
Ah	194.26
manchmal	193.98
guter	193.75
Entschuldigung	193
Woche	192.65
irgendwas	192.45
gefällt	192.21
Schuld	191.74
wollten	191.07
getötet	190.83
Tage	190.64
vier	190.2
unserer	189.06
Zimmer	188.28
erzählen	187.68
hättest	187.33
läuft	187.09
bloß	187.05
einige	186.5
Wort	184.57
gestern	184.53
kriegen	184.5
tust	183.75
allen	183.67
Schatz	183.55
Entschuldigen	182.8
ernst	182.13
scheint	180.32
beiden	180.16
unten	179.89
oft	179.18
Arsch	179.06
Bleib	179.02
kleiner	178.98
Ding	178.9
Freundin	177.64
Mensch	177.64
irgendwie	177.57
wichtig	175.72
Herz	175.48
fest	174.89
nehme	174.65
Waffe	174.57
anderes	174.38
Dollar	173.71
Sorge	172.92
drauf	171.82
